time,hydrogen_reference
287.0,0.026542008807555417
288.0,0.026571042754664535
289.0,0.026605600979309613
290.0,0.02664589803375032
291.0,0.026692136258719548
292.0,0.026744504920133454
293.0,0.02680317937847123
294.0,0.02686832029340908
295.0,0.026940072866198976
296.0,0.027018566122181994
297.0,0.027103912235718
298.0,0.027196205899699278
299.0,0.027295523741694958
300.0,0.027401923788646688
301.0,0.02751544498190367
302.0,0.02763610674424808
303.0,0.027763908600419482
304.0,0.027898829852500362
305.0,0.028040829311374183
306.0,0.028189845085312932
307.0,0.028345794426593844
308.0,0.028508573636884308
309.0,0.028678058031971654
310.0,0.028854101966249688
311.0,0.02903653891720803
312.0,0.029225181630003247
313.0,0.029419822322023267
314.0,0.029620232947189018
315.0,0.029826165519570076
316.0,0.030037352495724833
317.0,0.030253507215010623
318.0,0.030474324396946174
319.0,0.030699480694547678
320.0,0.030928635302401523
321.0,0.031161430618081586
322.0,0.0313974929553673
323.0,0.031636433307570995
324.0,0.03187784815913995
325.0,0.03212132034355964
326.0,0.03236641994545189
327.0,0.03261270524463324
328.0,0.03285972369977731
329.0,0.033107012969209065
330.0,0.03335410196624968
331.0,0.03360051194642873
332.0,0.03384575762378469
333.0,0.03408934831338776
334.0,0.03433078909713834
335.0,0.034569582009822644
336.0,0.034805227242342834
337.0,0.03503722435898319
338.0,0.03526507352552655
339.0,0.03548827674499652
340.0,0.03570633909777092
341.0,0.03591876998279049
342.0,0.036125084356574744
343.0,0.03632480396675317
344.0,0.03651745857682541
345.0,0.036702587178878386
346.0,0.03687973919101171
347.0,0.03704847563625438
348.0,0.037208370299797025
349.0,0.03735901086141302
350.0,0.0375
351.0,0.03763095646723947
352.0,0.037751516127447045
353.0,0.03786133296076799
354.0,0.03796008002696344
355.0,0.03804745038713046
356.0,0.03812315798080431
357.0,0.03818693845600339
358.0,0.03823854994989663
359.0,0.03827777381789793
360.0,0.038304415309124235
361.0,0.03831830418629045
362.0,0.03831929528825731
363.0,0.03830726903359549
364.0,0.038282131863681575
365.0,0.03824381662399741
366.0,0.038192282882464595
367.0,0.03812751718380907
368.0,0.03804953323911691
369.0,0.03795837204991109
370.0,0.037854101966249686
371.0,0.03773681867851786
372.0,0.03760664514275955
373.0,0.03746373143956817
374.0,0.037308254566729884
375.0,0.03714041816598649
376.0,0.03696045218445759
377.0,0.036768612471433516
378.0,0.03656518031141994
379.0,0.03635046189448296
380.0,0.03612478772510816
381.0,0.03588851197094905
382.0,0.03564201175299882
383.0,0.03538568637887314
384.0,0.035119956521042474
385.0,0.03484526334199692
386.0,0.03456206756846701
387.0,0.0342708485169582
388.0,0.03397210307298549
389.0,0.03366634462651683
390.0,0.03335410196624969
391.0,0.033035918135454014
392.0,0.03271234925221653
393.0,0.03238396329701515
394.0,0.032051338870639184
395.0,0.03171506392554895
396.0,0.0313757344738391
397.0,0.03103395327503178
398.0,0.030690328506978844
399.0,0.030345472423197604
400.0,0.030000000000000002
401.0,0.029654527576802397
402.0,0.029309671493021158
403.0,0.02896604672496822
404.0,0.028624265526160896
405.0,0.02828493607445105
406.0,0.027948661129360813
407.0,0.027616036702984847
408.0,0.027287650747783474
409.0,0.026964081864545988
410.0,0.02664589803375032
411.0,0.026333655373483165
412.0,0.02602789692701451
413.0,0.0257291514830418
414.0,0.025437932431532986
415.0,0.025154736658003073
416.0,0.02488004347895753
417.0,0.024614313621126864
418.0,0.02435798824700118
419.0,0.02411148802905095
420.0,0.02387521227489185
421.0,0.02364953810551703
422.0,0.023434819688580057
423.0,0.02323138752856648
424.0,0.023039547815542405
425.0,0.022859581834013508
426.0,0.02269174543327011
427.0,0.022536268560431828
428.0,0.022393354857240443
429.0,0.022263181321482136
430.0,0.02214589803375031
431.0,0.0220416279500889
432.0,0.021950466760883084
433.0,0.02187248281619092
434.0,0.021807717117535395
435.0,0.021756183376002585
436.0,0.02171786813631842
437.0,0.021692730966404505
438.0,0.021680704711742688
439.0,0.021681695813709545
440.0,0.021695584690875753
441.0,0.02172222618210206
442.0,0.021761450050103364
443.0,0.021813061543996596
444.0,0.02187684201919568
445.0,0.021952549612869528
446.0,0.022039919973036552
447.0,0.022138667039232004
448.0,0.022248483872552946
449.0,0.02236904353276053
450.0,0.0225
451.0,0.02264098913858697
452.0,0.02279162970020296
453.0,0.02295152436374561
454.0,0.023120260808988283
455.0,0.023297412821121605
456.0,0.02348254142317458
457.0,0.023675196033246818
458.0,0.023874915643425247
459.0,0.024081230017209507
460.0,0.024293660902229078
461.0,0.024511723255003476
462.0,0.02473492647447345
463.0,0.02496277564101681
464.0,0.025194772757657153
465.0,0.025430417990177347
466.0,0.02566921090286165
467.0,0.025910651686612232
468.0,0.026154242376215303
469.0,0.026399488053571264
470.0,0.026645898033750316
471.0,0.02689298703079094
472.0,0.027140276300222685
473.0,0.027387294755366755
474.0,0.027633580054548107
475.0,0.02787867965644036
476.0,0.028122151840860046
477.0,0.028363566692428996
478.0,0.0286025070446327
479.0,0.028838569381918408
480.0,0.02907136469759848
481.0,0.02930051930545232
482.0,0.029525675603053823
483.0,0.02974649278498938
484.0,0.02996264750427517
485.0,0.030173834480429925
486.0,0.03037976705281098
487.0,0.030580177677976727
488.0,0.03077481836999675
489.0,0.03096346108279198
490.0,0.03114589803375032
491.0,0.03132194196802835
492.0,0.03149142636311569
493.0,0.03165420557340616
494.0,0.03181015491468707
495.0,0.03195917068862582
496.0,0.032101170147499636
497.0,0.032236091399580516
498.0,0.032363893255751924
499.0,0.03248455501809635
500.0,0.03259807621135333
501.0,0.032704476258305054
502.0,0.03280379410030073
503.0,0.032896087764282
504.0,0.03298143387781802
505.0,0.033059927133801036
506.0,0.03313167970659092
507.0,0.03319682062152877
508.0,0.03325549507986655
509.0,0.03330786374128047
510.0,0.03335410196624969
511.0,0.033394399020690406
512.0,0.03342895724533548
513.0,0.033457991192444594
514.0,0.03348172673251529
515.0,0.03350040013374485
516.0,0.03351425711706357
517.0,0.03352355188962292
518.0,0.033528546159676945
519.0,0.03352950813584162
520.0,0.033526711513754845
521.0,0.03352043445318903
522.0,0.033510958548689185
523.0,0.033498567796821234
524.0,0.033483547563118866
525.0,0.03346618355181173
526.0,0.033446760781403635
527.0,0.03342556256914686
528.0,0.03340286952742734
529.0,0.03337895857503551
530.0,0.03335410196624969
531.0,0.03332856634060229
532.0,0.033302611796134675
533.0,0.033276490988874155
534.0,0.03325044826118661
535.0,0.033224718801570574
536.0,0.03319952783836394
537.0,0.03317508986973298
538.0,0.03315160793220467
539.0,0.03312927290988909
540.0,0.03310826288641761
541.0,0.03308874254149656
542.0,0.03307086259384399
543.0,0.033054759292140884
544.0,0.03304055395548667
545.0,0.03302835256470362
546.0,0.03301824540568545
547.0,0.03301030676583307
548.0,0.03300459468446481
549.0,0.03300115075793067
550.0,0.033
551.0,0.03300115075793067
552.0,0.03300459468446481
553.0,0.03301030676583307
554.0,0.033018245405685445
555.0,0.03302835256470362
556.0,0.03304055395548667
557.0,0.03305475929214088
558.0,0.03307086259384398
559.0,0.033088742541496546
560.0,0.0331082628864176
561.0,0.033129272909889075
562.0,0.03315160793220466
563.0,0.03317508986973297
564.0,0.033199527838363926
565.0,0.03322471880157056
566.0,0.0332504482611866
567.0,0.03327649098887415
568.0,0.03330261179613466
569.0,0.03332856634060228
570.0,0.033354101966249675
571.0,0.033378958575035485
572.0,0.03340286952742732
573.0,0.03342556256914685
574.0,0.033446760781403614
575.0,0.03346618355181171
576.0,0.033483547563118846
577.0,0.03349856779682121
578.0,0.033510958548689164
579.0,0.033520434453189016
580.0,0.03352671151375483
581.0,0.03352950813584161
582.0,0.03352854615967693
583.0,0.0335235518896229
584.0,0.03351425711706356
585.0,0.033500400133744834
586.0,0.03348172673251527
587.0,0.03345799119244458
588.0,0.033428957245335456
589.0,0.03339439902069037
590.0,0.033354101966249675
591.0,0.03330786374128045
592.0,0.03325549507986654
593.0,0.03319682062152876
594.0,0.033131679706590915
595.0,0.033059927133801015
596.0,0.032981433877818
597.0,0.03289608776428199
598.0,0.03280379410030071
599.0,0.032704476258305026
